BioProject,Run,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
PRJNA1048173,SRR27038227,Pseudomonas sp. S150,2559074,S,16,12195,12211,0.11317
PRJNA1048173,SRR27038228,Pseudomonas sp. S150,2559074,S,50,33751,33801,0.33330
PRJNA1048173,SRR27038228,Pseudomonas aeruginosa,287,S,611,11936,12547,0.12372
PRJNA1048173,SRR27038229,Pseudomonas sp. S150,2559074,S,34,22145,22179,0.20902
PRJNA1048173,SRR27038229,Lysobacter solisilvae,2763317,S,14882,450,15332,0.14449
PRJNA1048173,SRR27038229,Anoxybacillus flavithermus,33934,S,14387,442,14829,0.13975
PRJNA1048173,SRR27038230,Cupriavidus cauae,2608999,S,20,17495,17515,0.18253
PRJNA1048173,SRR27038230,Anoxybacillus flavithermus,33934,S,15610,846,16456,0.17149
PRJNA1048173,SRR27038230,Corynebacterium sp. ATCC 6931,1487956,S,238,12067,12305,0.12823
PRJNA1048173,SRR27038230,Lysobacter solisilvae,2763317,S,10572,934,11506,0.11991
PRJNA1048173,SRR27038230,Pseudomonas sp. S150,2559074,S,19,10815,10834,0.11290
PRJNA1048173,SRR27038231,Anoxybacillus flavithermus,33934,S,29228,545,29773,0.25130
PRJNA1048173,SRR27038231,Lysobacter solisilvae,2763317,S,28468,591,29059,0.24528
PRJNA1048173,SRR27038231,Cupriavidus cauae,2608999,S,39,14553,14592,0.12317
PRJNA1048173,SRR27038231,Pseudomonas aeruginosa,287,S,178,11862,12040,0.10162
PRJNA1048173,SRR27038232,Lysobacter solisilvae,2763317,S,25185,819,26004,0.19229
PRJNA1048173,SRR27038232,Anoxybacillus flavithermus,33934,S,23657,517,24174,0.17876
PRJNA1048173,SRR27038232,Pseudomonas sp. S150,2559074,S,18,18465,18483,0.13668
PRJNA1048173,SRR27038232,Cupriavidus cauae,2608999,S,34,14054,14088,0.10418
PRJNA1048173,SRR27038233,Pseudomonas sp. S150,2559074,S,41,20267,20308,0.21459
PRJNA1048173,SRR27038233,Anoxybacillus flavithermus,33934,S,10980,577,11557,0.12212
PRJNA1048173,SRR27038233,Lysobacter solisilvae,2763317,S,11087,424,11511,0.12163
PRJNA1048173,SRR27038233,Cupriavidus cauae,2608999,S,30,9617,9647,0.10194
PRJNA1048173,SRR27038234,Anoxybacillus flavithermus,33934,S,19135,467,19602,0.20114
PRJNA1048173,SRR27038234,Lysobacter solisilvae,2763317,S,14708,908,15616,0.16024
PRJNA1048173,SRR27038235,Pseudomonas sp. S150,2559074,S,39,34387,34426,0.23507
PRJNA1048173,SRR27038235,Pseudomonas aeruginosa,287,S,915,26004,26919,0.18381
PRJNA1048173,SRR27038236,Anoxybacillus flavithermus,33934,S,29941,974,30915,0.27812
PRJNA1048173,SRR27038236,Lysobacter solisilvae,2763317,S,22533,1186,23719,0.21338
PRJNA1048173,SRR27038236,Pseudomonas aeruginosa,287,S,252,12858,13110,0.11794
PRJNA1048173,SRR27038237,Corynebacterium diphtheriae,1717,S,76,22631,22707,0.21893
PRJNA1048173,SRR27038237,Pseudomonas sp. S150,2559074,S,31,22417,22448,0.21643
PRJNA1048173,SRR27038238,Pseudomonas sp. S150,2559074,S,43,31613,31656,0.30401
PRJNA1048173,SRR27038238,Pseudomonas aeruginosa,287,S,579,12610,13189,0.12666
PRJNA1048173,SRR27038239,Anoxybacillus flavithermus,33934,S,25290,823,26113,0.23106
PRJNA1048173,SRR27038239,Lysobacter solisilvae,2763317,S,21348,1098,22446,0.19861
PRJNA1048173,SRR27038239,Pseudomonas aeruginosa,287,S,268,15513,15781,0.13964
PRJNA1048173,SRR27038239,Cupriavidus cauae,2608999,S,45,15591,15636,0.13835
PRJNA1048173,SRR27038240,Lysobacter solisilvae,2763317,S,16843,945,17788,0.16165
PRJNA1048173,SRR27038240,Anoxybacillus flavithermus,33934,S,16378,555,16933,0.15388
PRJNA1048173,SRR27038240,Cupriavidus cauae,2608999,S,44,14759,14803,0.13453
PRJNA1048173,SRR27038240,Pseudomonas aeruginosa,287,S,221,13844,14065,0.12782
PRJNA1048173,SRR27038241,Pseudomonas sp. S150,2559074,S,42,36710,36752,0.38838
PRJNA1048173,SRR27038241,Pseudomonas aeruginosa,287,S,719,25695,26414,0.27913
PRJNA1048173,SRR27038242,Anoxybacillus flavithermus,33934,S,17208,857,18065,0.18781
PRJNA1048173,SRR27038242,Pseudomonas aeruginosa,287,S,275,17468,17743,0.18446
PRJNA1048173,SRR27038242,Lysobacter solisilvae,2763317,S,13851,853,14704,0.15287
PRJNA1048173,SRR27038242,Cupriavidus cauae,2608999,S,39,14376,14415,0.14986
PRJNA1048173,SRR27038243,Anoxybacillus flavithermus,33934,S,29703,1077,30780,0.26169
PRJNA1048173,SRR27038243,Lysobacter solisilvae,2763317,S,18172,1267,19439,0.16527
PRJNA1048173,SRR27038243,Cupriavidus cauae,2608999,S,47,17969,18016,0.15317
PRJNA1048173,SRR27038243,Cupriavidus oxalaticus,96344,S,68,17494,17562,0.14931
PRJNA1048173,SRR27038243,Pseudomonas aeruginosa,287,S,210,12145,12355,0.10504
PRJNA1048377,SRR27279922,Staphylococcus aureus,1280,S,35666,260305,295971,0.69095
PRJNA1048377,SRR27279922,Staphylococcus haemolyticus,1283,S,80757,3000,83757,0.19553
PRJNA1048377,SRR27279923,Staphylococcus aureus,1280,S,322,1961,2283,0.20702
PRJNA1048377,SRR27279923,Acinetobacter sp. AOR07_HL,2919376,S,90,1762,1852,0.16794
PRJNA1048377,SRR27279924,Staphylococcus aureus,1280,S,1075,7451,8526,0.28143
PRJNA1048377,SRR27279924,Acinetobacter sp. AOR07_HL,2919376,S,186,3553,3739,0.12342
PRJNA1048377,SRR27279925,Staphylococcus aureus,1280,S,13034,81201,94235,0.58182
PRJNA1048377,SRR27279926,Cutibacterium acnes,1747,S,5230,31,5261,0.42568
PRJNA1048377,SRR27279927,Staphylococcus aureus,1280,S,1628,11299,12927,0.73797
PRJNA1048377,SRR27279928,Staphylococcus aureus,1280,S,6903,47068,53971,0.78989
PRJNA1048377,SRR27279929,Staphylococcus aureus,1280,S,726,4510,5236,0.28062
PRJNA1048377,SRR27279930,Acinetobacter sp. AOR07_HL,2919376,S,23,680,703,0.14254
PRJNA1048377,SRR27279930,Moraxella bovoculi,386891,S,428,78,506,0.10260
PRJNA1048377,SRR27279930,Corynebacterium kutscheri,35755,S,249,254,503,0.10199
PRJNA1048377,SRR27279931,Staphylococcus aureus,1280,S,1538,9310,10848,0.27813
PRJNA1048377,SRR27279931,Corynebacterium glutamicum,1718,S,31,8733,8764,0.22469
PRJNA1048377,SRR27279932,Staphylococcus aureus,1280,S,817,4843,5660,0.36399
PRJNA1048377,SRR27279933,Acinetobacter sp. AOR07_HL,2919376,S,141,2953,3094,0.14212
PRJNA1048377,SRR27279934,Acinetobacter sp. AOR07_HL,2919376,S,54,1371,1425,0.15902
PRJNA1048377,SRR27279934,Moraxella bovoculi,386891,S,904,126,1030,0.11494
PRJNA1048377,SRR27279935,Staphylococcus aureus,1280,S,5508,36913,42421,0.83969
PRJNA1048377,SRR27279936,Moraxella bovoculi,386891,S,2034,11996,14030,0.11687
PRJNA1048377,SRR27279937,Staphylococcus aureus,1280,S,21609,154205,175814,0.85022
PRJNA1048377,SRR27279938,Staphylococcus aureus,1280,S,129,854,983,0.25225
PRJNA1048377,SRR27279938,Acinetobacter sp. AOR07_HL,2919376,S,19,554,573,0.14704
PRJNA1048377,SRR27279939,Staphylococcus aureus,1280,S,608,5068,5676,0.38238
PRJNA1048377,SRR27279940,Staphylococcus aureus,1280,S,398,2587,2985,0.35330
PRJNA1048377,SRR27279940,Acinetobacter sp. AOR07_HL,2919376,S,23,984,1007,0.11919
PRJNA1048377,SRR27279941,Acinetobacter sp. AOR07_HL,2919376,S,57,1399,1456,0.17576
PRJNA1048377,SRR27279941,Anabaena sp. YBS01,2490939,S,275,1085,1360,0.16417
PRJNA1048377,SRR27279941,Moraxella bovoculi,386891,S,788,66,854,0.10309
PRJNA1048377,SRR27279942,Staphylococcus aureus,1280,S,19749,128873,148622,0.65994
PRJNA1048377,SRR27279942,Staphylococcus saccharolyticus,33028,S,47103,300,47403,0.21049
PRJNA1048377,SRR27279943,Staphylococcus aureus,1280,S,2991,15109,18100,0.50904
PRJNA1048377,SRR27279944,Staphylococcus aureus,1280,S,559,3613,4172,0.20827
PRJNA1048377,SRR27279944,Moraxella bovoculi,386891,S,2219,293,2512,0.12540
PRJNA1048377,SRR27279945,Staphylococcus aureus,1280,S,2181,15361,17542,0.82125
PRJNA1048377,SRR27279946,Staphylococcus aureus,1280,S,15985,111145,127130,0.76336
PRJNA1048377,SRR27279947,Staphylococcus aureus,1280,S,9695,26898,36593,0.70190
PRJNA1048377,SRR27279948,Staphylococcus aureus,1280,S,3472,22368,25840,0.77024
PRJNA1048377,SRR27279949,Staphylococcus aureus,1280,S,1329,5784,7113,0.82089
PRJNA1048377,SRR27279950,Staphylococcus aureus,1280,S,12240,85225,97465,0.71198
PRJNA1048377,SRR27279950,Staphylococcus epidermidis,1282,S,24176,594,24770,0.18094
PRJNA1048377,SRR27279951,Staphylococcus aureus,1280,S,2067,14989,17056,0.75219
PRJNA1048377,SRR27279951,Staphylococcus epidermidis,1282,S,2466,71,2537,0.11189
PRJNA1048377,SRR27279952,Staphylococcus aureus,1280,S,9771,63565,73336,0.74297
PRJNA1048377,SRR27279953,Corynebacterium glutamicum,1718,S,19,6357,6376,0.29808
PRJNA1048377,SRR27279954,Pseudomonas aeruginosa,287,S,20008,161843,181851,0.89995
PRJNA1048377,SRR27279955,Acinetobacter sp. AOR07_HL,2919376,S,41,751,792,0.16452
PRJNA1048377,SRR27279955,Moraxella bovoculi,386891,S,538,45,583,0.12111
PRJNA1048377,SRR27279955,Pseudomonas aeruginosa,287,S,19,491,510,0.10594
PRJNA1048377,SRR27279956,Acinetobacter sp. AOR07_HL,2919376,S,128,1741,1869,0.14039
PRJNA1048377,SRR27279956,Staphylococcus aureus,1280,S,220,1533,1753,0.13168
PRJNA1048377,SRR27279957,Staphylococcus aureus,1280,S,279,1455,1734,0.24057
PRJNA1048377,SRR27279957,Acinetobacter sp. AOR07_HL,2919376,S,72,878,950,0.13180
PRJNA1048377,SRR27279958,Acinetobacter sp. AOR07_HL,2919376,S,84,1525,1609,0.19948
PRJNA1048377,SRR27279958,Pseudomonas aeruginosa,287,S,54,771,825,0.10228
PRJNA1048377,SRR27279959,Corynebacterium glutamicum,1718,S,26,7726,7752,0.40578
PRJNA1048377,SRR27279959,Acinetobacter sp. AOR07_HL,2919376,S,118,2542,2660,0.13924
PRJNA1048377,SRR27279960,Staphylococcus aureus,1280,S,11656,77338,88994,0.82173
PRJNA1048377,SRR27279961,Staphylococcus aureus,1280,S,262,1828,2090,0.19617
PRJNA1048377,SRR27279961,Moraxella bovoculi,386891,S,1222,186,1408,0.13216
PRJNA1048377,SRR27279961,Acinetobacter sp. AOR07_HL,2919376,S,59,1228,1287,0.12080
PRJNA1048377,SRR27279962,Staphylococcus aureus,1280,S,11241,65573,76814,0.83405
PRJNA1048377,SRR27279963,Staphylococcus aureus,1280,S,28484,92634,121118,0.85610
PRJNA1048377,SRR27279964,Staphylococcus aureus,1280,S,3213,20418,23631,0.70694
PRJNA1048377,SRR27279965,Staphylococcus aureus,1280,S,107,756,863,0.25616
PRJNA1048377,SRR27279965,Corynebacterium kutscheri,35755,S,54,357,411,0.12199
PRJNA1048377,SRR27279965,Moraxella bovoculi,386891,S,301,37,338,0.10033
PRJNA1048377,SRR27279966,Staphylococcus aureus,1280,S,1171,6038,7209,0.54684
PRJNA1048377,SRR27279966,Bacillus sp. ZHX3,2841656,S,275,1428,1703,0.12918
PRJNA1048377,SRR27279967,Staphylococcus aureus,1280,S,827,6247,7074,0.71548
PRJNA1048377,SRR27279968,Staphylococcus aureus,1280,S,3240,21648,24888,0.75576
PRJNA1048377,SRR27279969,Staphylococcus aureus,1280,S,1372,9764,11136,0.76615
PRJNA1077663,SRR28033139,Pseudomonas sp. S150,2559074,S,197,65622,65819,0.85398
PRJNA1077663,SRR28033140,Pseudomonas sp. S150,2559074,S,196,71193,71389,0.80728
PRJNA1077663,SRR28033141,Pseudomonas sp. S150,2559074,S,145,61477,61622,0.73271
PRJNA1077663,SRR28033142,Ralstonia sp. RS650,2880990,S,106,38869,38975,0.28278
PRJNA1077663,SRR28033143,Ralstonia sp. RS650,2880990,S,33,18326,18359,0.16890
PRJNA1077663,SRR28033143,Pseudomonas sp. S150,2559074,S,36,17996,18032,0.16589
PRJNA1077663,SRR28033144,Corynebacterium glutamicum,1718,S,35,16851,16886,0.36195
PRJNA1077663,SRR28033144,Cutibacterium acnes,1747,S,4587,112,4699,0.10072
PRJNA1077663,SRR28033145,Ralstonia sp. RS650,2880990,S,102,42082,42184,0.33446
PRJNA1077663,SRR28033146,Ralstonia sp. RS650,2880990,S,20,6611,6631,0.13939
PRJNA1077663,SRR28033147,Ralstonia sp. RS650,2880990,S,147,25679,25826,0.20404
PRJNA1077663,SRR28033149,Pseudomonas sp. S150,2559074,S,232,68607,68839,0.79016
PRJNA1077663,SRR28033150,Ralstonia solanacearum,305,S,18,7721,7739,0.14351
PRJNA1077663,SRR28033151,Brevundimonas nasdae,172043,S,167,4907,5074,0.11801
PRJNA1077663,SRR28033151,Candidatus Kaistella beijingensis,2820270,S,4776,89,4865,0.11315
PRJNA1077663,SRR28033152,Cutibacterium acnes,1747,S,20662,105,20767,0.15371
PRJNA1077663,SRR28033152,Listeria monocytogenes,1639,S,224,14306,14530,0.10754
PRJNA1077663,SRR28033153,Pseudomonas sp. S150,2559074,S,90,36547,36637,0.51053
PRJNA1077663,SRR28033154,Cutibacterium acnes,1747,S,23662,153,23815,0.28492
PRJNA1077663,SRR28033154,Corynebacterium glutamicum,1718,S,62,13675,13737,0.16435
PRJNA1077663,SRR28033154,Pseudomonas sp. S150,2559074,S,40,11757,11797,0.14114
PRJNA1077663,SRR28033155,Sphingomonas sp. NBWT7,2596913,S,24,10816,10840,0.13802
PRJNA1077663,SRR28033155,Sphingomonas sp. S6-11,2991075,S,63,8927,8990,0.11446
PRJNA1077663,SRR28033155,Pseudomonas sp. S150,2559074,S,22,8297,8319,0.10592
PRJNA1077663,SRR28033156,Cutibacterium acnes,1747,S,24554,41,24595,0.31965
PRJNA1077663,SRR28033156,Staphylococcus aureus,1280,S,802,16118,16920,0.21990
PRJNA1077663,SRR28033156,Pseudomonas sp. S150,2559074,S,21,9576,9597,0.12473
PRJNA1077663,SRR28033157,Pseudomonas sp. S150,2559074,S,77,36768,36845,0.55593
PRJNA1077663,SRR28033158,Pseudomonas sp. S150,2559074,S,93,28947,29040,0.45544
PRJNA1077663,SRR28033159,Pseudomonas sp. S150,2559074,S,63,19951,20014,0.26226
PRJNA1077663,SRR28033159,Corynebacterium glutamicum,1718,S,43,9648,9691,0.12699
PRJNA1077663,SRR28033160,Pseudomonas sp. S150,2559074,S,198,57924,58122,0.75749
PRJNA1077663,SRR28033161,Methanothrix soehngenii,2223,S,25786,7,25793,0.72991
PRJNA1077663,SRR28033162,Pseudomonas sp. S150,2559074,S,24,8528,8552,0.12424
PRJNA1077663,SRR28033163,Pseudomonas sp. S150,2559074,S,187,61846,62033,0.83303
PRJNA1077663,SRR28033164,Pseudomonas sp. S150,2559074,S,178,58674,58852,0.78004
PRJNA1077663,SRR28033165,Pseudomonas sp. S150,2559074,S,159,65849,66008,0.83562
PRJNA1077663,SRR28033166,Pseudomonas sp. S150,2559074,S,124,55612,55736,0.65162
PRJNA1077663,SRR28033167,Pseudomonas sp. S150,2559074,S,148,63980,64128,0.78275
PRJNA1077663,SRR28033168,Pseudomonas sp. S150,2559074,S,182,63940,64122,0.84943
PRJNA1077663,SRR28033169,Pseudomonas sp. S150,2559074,S,230,69382,69612,0.83579
PRJNA1077663,SRR28033170,Pseudomonas sp. S150,2559074,S,208,70402,70610,0.83760
PRJNA1077663,SRR28033171,Pseudomonas sp. S150,2559074,S,151,51858,52009,0.67518
PRJNA1077663,SRR28033172,Pseudomonas sp. S150,2559074,S,129,60885,61014,0.76833
PRJNA1077663,SRR28033173,Pseudomonas sp. S150,2559074,S,186,65485,65671,0.78518
PRJNA1077663,SRR28033174,Pseudomonas sp. S150,2559074,S,190,62440,62630,0.81814
PRJNA1077663,SRR28033175,Pseudomonas sp. S150,2559074,S,138,54741,54879,0.67292
PRJNA1077663,SRR28033176,Synechococcus sp. JA-3-3Ab,321327,S,39,19958,19997,0.30237
PRJNA1077663,SRR28033176,Arthrospira platensis,118562,S,29,14693,14722,0.22261
PRJNA1077663,SRR28033176,Brevundimonas sp. Bb-A,2560058,S,7693,240,7933,0.11995
PRJNA1077663,SRR28033177,Pseudomonas sp. S150,2559074,S,170,47567,47737,0.64079
PRJNA1077663,SRR28033178,Pseudomonas sp. S150,2559074,S,163,61422,61585,0.76474
PRJNA1077663,SRR28033179,Pseudomonas sp. S150,2559074,S,181,59392,59573,0.71325
PRJNA1077663,SRR28033179,Pseudomonas aeruginosa,287,S,523,10655,11178,0.13383
PRJNA1077663,SRR28033180,Pseudomonas sp. S150,2559074,S,67,28060,28127,0.40701
PRJNA1077663,SRR28033181,Pseudomonas sp. S150,2559074,S,136,49778,49914,0.63955
PRJNA1077663,SRR28033182,Pseudomonas sp. S150,2559074,S,140,40894,41034,0.51197
PRJNA1077663,SRR28033183,Pseudomonas sp. S150,2559074,S,238,64606,64844,0.81463
PRJNA1077663,SRR28033184,Pseudomonas sp. S150,2559074,S,160,64723,64883,0.78736
PRJNA1077663,SRR28033185,Pseudomonas sp. S150,2559074,S,135,63521,63656,0.78473
PRJNA1077663,SRR28033186,Pseudomonas sp. S150,2559074,S,216,63411,63627,0.79140
PRJNA1077663,SRR28033187,Pseudomonas sp. S150,2559074,S,177,56640,56817,0.64704
PRJNA1077663,SRR28033188,Pseudomonas sp. S150,2559074,S,187,61292,61479,0.79069
PRJNA1077663,SRR28033189,Pseudomonas sp. S150,2559074,S,166,53675,53841,0.62999
PRJNA1077663,SRR28033190,Pseudomonas sp. S150,2559074,S,180,48649,48829,0.60544
PRJNA1077663,SRR28033191,Pseudomonas sp. S150,2559074,S,241,70031,70272,0.83554
PRJNA1077663,SRR28033192,Pseudomonas sp. S150,2559074,S,167,48140,48307,0.78561
PRJNA1077663,SRR28033193,Pseudomonas sp. S150,2559074,S,254,64890,65144,0.74713
PRJNA1077663,SRR28033194,Pseudomonas sp. S150,2559074,S,59,15910,15969,0.23156
PRJNA1077663,SRR28033195,Pseudomonas sp. S150,2559074,S,106,34846,34952,0.46287
PRJNA1077663,SRR28033196,Pseudomonas sp. S150,2559074,S,239,71140,71379,0.83144
PRJNA1077663,SRR28033197,Pseudomonas sp. S150,2559074,S,74,27658,27732,0.40193
PRJNA1077663,SRR28033197,Vibrio metschnikovii,28172,S,7350,218,7568,0.10969
PRJNA1077663,SRR28033198,Pseudomonas sp. S150,2559074,S,169,49561,49730,0.77383
PRJNA1077663,SRR28033199,Pseudomonas sp. S150,2559074,S,215,68473,68688,0.80940
PRJNA1077663,SRR28033200,Pseudomonas sp. S150,2559074,S,171,58069,58240,0.69484
PRJNA1077663,SRR28033201,Pseudomonas sp. S150,2559074,S,235,67951,68186,0.77786
PRJNA1077663,SRR28033202,Pseudomonas sp. S150,2559074,S,145,62968,63113,0.80761
PRJNA1077663,SRR28033203,Pseudomonas sp. S150,2559074,S,119,40895,41014,0.62712
PRJNA1077663,SRR28033204,Pseudomonas sp. S150,2559074,S,169,63142,63311,0.75167
PRJNA1077663,SRR28033205,Pseudomonas sp. S150,2559074,S,216,63674,63890,0.76474
PRJNA328002,SRR3927070,Brucella anthropi,529,S,20,569,589,0.36471
PRJNA328002,SRR3927070,Sphingomonas sp. NIBR02145,3014784,S,140,185,325,0.20124
PRJNA328002,SRR3927070,Sphingomonas sp. FARSPH,2219696,S,36,252,288,0.17833
PRJNA328002,SRR3927070,Prevotella melaninogenica,28132,S,170,12,182,0.11269
PRJNA328002,SRR3927071,Acidovorax temperans,80878,S,51,0,51,0.43966
PRJNA328002,SRR3927071,Sordaria macrospora,5147,S,25,0,25,0.21552
PRJNA328002,SRR3927071,Staphylococcus xylosus,1288,S,21,0,21,0.18103
PRJNA328002,SRR3927071,Allomyces macrogynus,28583,S,19,0,19,0.16379
PRJNA328002,SRR3927072,Brucella abortus,235,S,25,10106,10131,0.30290
PRJNA328002,SRR3927072,Sphingomonas sp. NIBR02145,3014784,S,1331,5451,6782,0.20277
PRJNA328002,SRR3927072,Sphingomonas sp. FARSPH,2219696,S,188,4120,4308,0.12880
PRJNA328002,SRR3927073,Cryptococcus neoformans,5207,S,4233,10,4243,0.99391
PRJNA328002,SRR3927074,Simplexvirus humanalpha1,3050292,S,210,0,210,0.67961
PRJNA328002,SRR3927074,Vesiculovirus indiana,1972577,S,75,0,75,0.24272
PRJNA328002,SRR3927075,Pseudomonas citronellolis,53408,S,20,7,27,0.58696
PRJNA328002,SRR3927075,Delftia acidovorans,80866,S,16,2,18,0.39130
PRJNA328002,SRR3927076,Brucella anthropi,529,S,29,262,291,0.23373
PRJNA328002,SRR3927076,Rubivirus rubellae,2846071,S,290,0,290,0.23293
PRJNA328002,SRR3927076,Verticillium dahliae,27337,S,229,0,229,0.18394
PRJNA328002,SRR3927076,Mycolicibacterium aubagnense,319707,S,71,78,149,0.11968
PRJNA328002,SRR3927077,Toxoplasma gondii,5811,S,2400,6,2406,1.00000
PRJNA398289,SRR5974465,synthetic construct,32630,S,1526276,0,1526276,0.97751
PRJNA398289,SRR5974466,synthetic construct,32630,S,2031695,0,2031695,0.95080
PRJNA398289,SRR5974468,synthetic construct,32630,S,559659,0,559659,0.95246
PRJNA398289,SRR5974469,synthetic construct,32630,S,20670817,0,20670817,0.98819
PRJNA398289,SRR5974470,synthetic construct,32630,S,4815626,0,4815626,0.97374
PRJNA398289,SRR5974471,synthetic construct,32630,S,3623405,0,3623405,0.97709
PRJNA398289,SRR5974472,synthetic construct,32630,S,3385518,0,3385518,0.96065
PRJNA398289,SRR5974473,synthetic construct,32630,S,1040491,0,1040491,0.95873
PRJNA398289,SRR5974474,synthetic construct,32630,S,2660598,0,2660598,0.95731
PRJNA398289,SRR5974475,synthetic construct,32630,S,1123100,0,1123100,0.97729
PRJNA398289,SRR5974476,synthetic construct,32630,S,10482557,0,10482557,0.80566
PRJNA398289,SRR5974478,synthetic construct,32630,S,456148,0,456148,0.36623
PRJNA398289,SRR5974480,Cutibacterium acnes,1747,S,135759,4385,140144,0.12544
PRJNA398289,SRR5974481,synthetic construct,32630,S,169627,0,169627,0.47336
PRJNA398289,SRR5974482,synthetic construct,32630,S,204444,0,204444,0.50072
PRJNA398289,SRR5974483,synthetic construct,32630,S,167064,0,167064,0.38535
PRJNA398289,SRR5974486,synthetic construct,32630,S,145240,0,145240,0.21999
PRJNA398289,SRR5974487,synthetic construct,32630,S,4187793,0,4187793,0.95289
PRJNA398289,SRR5974488,synthetic construct,32630,S,2452487,0,2452487,0.96130
PRJNA398289,SRR5974489,synthetic construct,32630,S,968909,0,968909,0.80904
PRJNA398289,SRR5974490,synthetic construct,32630,S,3633108,0,3633108,0.90065
PRJNA398289,SRR5974491,synthetic construct,32630,S,1395243,0,1395243,0.98841
PRJNA398289,SRR5974492,synthetic construct,32630,S,790250,0,790250,0.94318
PRJNA398289,SRR5974493,synthetic construct,32630,S,2585771,0,2585771,0.90241
PRJNA398289,SRR5974494,synthetic construct,32630,S,2363374,0,2363374,0.95329
PRJNA398289,SRR5974495,synthetic construct,32630,S,4139893,0,4139893,0.96707
PRJNA398289,SRR5974496,synthetic construct,32630,S,4050899,0,4050899,0.97728
PRJNA398289,SRR5974497,Moraxella osloensis,34062,S,311304,4415,315719,0.11968
PRJNA398289,SRR5974498,synthetic construct,32630,S,187829,0,187829,0.29347
PRJNA398289,SRR5974505,synthetic construct,32630,S,2422,0,2422,0.30024
PRJNA398289,SRR5974505,Jouyvirus ev017,2844245,S,1341,472,1813,0.22474
PRJNA398289,SRR5974506,Chryseobacterium shandongense,1493872,S,392120,24472,416592,0.17066
PRJNA398289,SRR5974507,Cutibacterium acnes,1747,S,824651,29174,853825,0.10295
PRJNA398289,SRR5974508,Cutibacterium acnes,1747,S,1245774,34905,1280679,0.14201
PRJNA398289,SRR5974511,Rhodococcus fascians,1828,S,246182,2974,249156,0.14937
PRJNA398289,SRR5974512,synthetic construct,32630,S,734107,0,734107,0.42371
PRJNA398289,SRR5974513,synthetic construct,32630,S,106063,0,106063,0.33457
PRJNA398289,SRR5974513,Enterococcus faecium,1352,S,35131,4524,39655,0.12509
PRJNA398289,SRR5974516,Moraxella osloensis,34062,S,2887852,24625,2912477,0.33225
PRJNA398289,SRR5974517,Cutibacterium acnes,1747,S,300594,11800,312394,0.17728
PRJNA398289,SRR5974518,synthetic construct,32630,S,278332,0,278332,0.40211
PRJNA398289,SRR5974524,synthetic construct,32630,S,286135,0,286135,0.48486
PRJNA398289,SRR5974527,synthetic construct,32630,S,605367,0,605367,0.94115
PRJNA398289,SRR5974528,synthetic construct,32630,S,766643,0,766643,0.96607
PRJNA398289,SRR5974529,synthetic construct,32630,S,3451428,0,3451428,0.95736
PRJNA398289,SRR5974530,synthetic construct,32630,S,2931848,0,2931848,0.96903
PRJNA398289,SRR5974531,synthetic construct,32630,S,136219,0,136219,0.13899
PRJNA398289,SRR5974532,synthetic construct,32630,S,165631,0,165631,0.17591
PRJNA398289,SRR5974533,synthetic construct,32630,S,961443,0,961443,0.95860
PRJNA398289,SRR5974534,synthetic construct,32630,S,172617,0,172617,0.19760
PRJNA398289,SRR5974535,synthetic construct,32630,S,4415,0,4415,0.40876
PRJNA398289,SRR5974536,synthetic construct,32630,S,14611,0,14611,0.19943
PRJNA398289,SRR5974536,Enterococcus faecium,1352,S,12229,1635,13864,0.18923
PRJNA398289,SRR5974537,synthetic construct,32630,S,194063,0,194063,0.18305
PRJNA398289,SRR5974538,Escherichia coli,562,S,97633,1269848,1367481,0.53667
PRJNA398289,SRR5974538,synthetic construct,32630,S,601609,0,601609,0.23610
PRJNA398289,SRR5974539,synthetic construct,32630,S,2506,0,2506,0.25105
PRJNA398289,SRR5974539,Acinetobacter junii,40215,S,895,129,1024,0.10258
PRJNA398289,SRR5974540,synthetic construct,32630,S,4048,0,4048,0.46561
PRJNA398289,SRR5974540,Jouyvirus ev017,2844245,S,377,580,957,0.11008
PRJNA398289,SRR5974541,synthetic construct,32630,S,4773,0,4773,0.38424
PRJNA398289,SRR5974541,Evevirus ev239,2955874,S,1309,29,1338,0.10771
PRJNA398289,SRR5974542,synthetic construct,32630,S,4806,0,4806,0.35101
PRJNA398289,SRR5974542,Klebsiella pneumoniae,573,S,1411,167,1578,0.11525
PRJNA398289,SRR5974542,Jouyvirus ev017,2844245,S,528,885,1413,0.10320
PRJNA398289,SRR5974543,Cutibacterium acnes,1747,S,814657,15437,830094,0.33000
PRJNA398289,SRR5974544,synthetic construct,32630,S,489553,0,489553,0.54591
PRJNA398289,SRR5974545,synthetic construct,32630,S,304000,0,304000,0.48679
PRJNA398289,SRR5974545,Cutibacterium acnes,1747,S,76980,2085,79065,0.12660
PRJNA398289,SRR5974546,synthetic construct,32630,S,2270990,0,2270990,0.97334
PRJNA398289,SRR5974547,synthetic construct,32630,S,2149579,0,2149579,0.95282
PRJNA398289,SRR5974548,synthetic construct,32630,S,5614453,0,5614453,0.97086
PRJNA398289,SRR5974549,synthetic construct,32630,S,1700736,0,1700736,0.97206
PRJNA398289,SRR5974550,synthetic construct,32630,S,538724,0,538724,0.97745
PRJNA398289,SRR5974551,synthetic construct,32630,S,1976036,0,1976036,0.98453
